,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
3727080,2015,11,19,4,B6,JetBlue Airways,1374,N565JB,CHS,JFK,19:22:00,,,,,113.0,,,636,,,21:15:00,,,0,1,C,0.0,0.0,0.0,0.0,0.0,False,Charleston International Airport/Charleston AFB,Charleston,SC,32.89865,-80.04051,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,30.87077938563087,34.56030701754386,38.671875,2015-11-19
4421668,2015,8,27,4,AA,American Airlines Inc.,1925,N110UW,PIT,CLT,07:00:00,06:53:00,-7.0,10.0,07:03:00,87.0,84.0,65.0,366,08:08:00,9.0,08:27:00,08:17:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Pittsburgh International Airport,Pittsburgh,PA,40.49147,-80.23287,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,28.161539099427813,29.553003533568905,32.7670789163722,2015-08-27
5059023,2015,7,23,4,EV,Atlantic Southeast Airlines,3936,N13978,LAN,ORD,13:13:00,13:10:00,-3.0,19.0,13:29:00,59.0,62.0,35.0,179,13:04:00,8.0,13:12:00,13:12:00,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Capital Region International Airport ( Lansing Capital City),Lansing,MI,42.7787,-84.58736,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,35.15413737155219,30.318461538461538,38.98615384615385,2015-07-23
1608435,2015,7,15,3,AA,American Airlines Inc.,2303,N455AA,ORD,DEN,13:54:00,13:55:00,1.0,13.0,14:08:00,162.0,141.0,124.0,888,15:12:00,4.0,15:36:00,15:16:00,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Denver International Airport,Denver,CO,39.85841,-104.667,39.62481286116047,37.05203873553376,39.5671030446412,2015-07-15
4567981,2015,12,2,3,AS,Alaska Airlines Inc.,154,N764AS,OTZ,ANC,08:43:00,08:42:00,-1.0,7.0,08:49:00,89.0,91.0,81.0,548,10:10:00,3.0,10:12:00,10:13:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Ralph Wien Memorial Airport,Kotzebue,AK,66.88468,-162.59855,Ted Stevens Anchorage International Airport,Anchorage,AK,61.17432,-149.99619,44.645550527903474,21.25,25.76689189189189,2015-12-02
3810341,2015,4,7,2,EV,Atlantic Southeast Airlines,4525,N14171,OMA,IAH,09:39:00,09:31:00,-8.0,10.0,09:41:00,141.0,146.0,129.0,781,11:50:00,7.0,12:00:00,11:57:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Eppley Airfield,Omaha,NE,41.30252,-95.89417,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,33.355219960604074,30.37491052254832,34.71528274874731,2015-04-07
5295134,2015,12,22,2,EV,Atlantic Southeast Airlines,5334,N846AS,ABY,ATL,14:57:00,15:04:00,7.0,10.0,15:14:00,52.0,52.0,34.0,145,15:48:00,8.0,15:49:00,15:56:00,7.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Southwest Georgia Regional Airport,Albany,GA,31.53552,-84.19447,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,35.273972602739725,32.359223300970875,37.530744336569576,2015-12-22
1254363,2015,11,5,4,HA,Hawaiian Airlines Inc.,11,N385HA,SFO,HNL,08:30:00,08:27:00,-3.0,20.0,08:47:00,340.0,330.0,304.0,2398,11:51:00,6.0,12:10:00,11:57:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,37.954705151072915,32.84568142979208,33.873825121048135,2015-11-05
176568,2015,3,11,3,OO,Skywest Airlines Inc.,4806,N625CA,LAX,OAK,17:40:00,17:39:00,-1.0,25.0,18:04:00,85.0,85.0,55.0,337,18:59:00,5.0,19:05:00,19:04:00,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Oakland International Airport,Oakland,CA,37.72129,-122.22072,40.92041526046242,28.434892858487842,30.50851734223773,2015-03-11
3035995,2015,5,14,4,DL,Delta Air Lines Inc.,2529,N314US,ATL,CLE,21:55:00,22:20:00,25.0,11.0,22:31:00,105.0,86.0,71.0,554,23:42:00,4.0,23:40:00,23:46:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,33.119976011717355,30.210617034612437,31.051239640643498,2015-05-14
1643205,2015,3,31,2,UA,United Air Lines Inc.,1474,N18223,ORD,TPA,14:18:00,14:19:00,1.0,20.0,14:39:00,162.0,145.0,122.0,1012,17:41:00,3.0,18:00:00,17:44:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Tampa International Airport,Tampa,FL,27.97547,-82.53325,39.62481286116047,37.05203873553376,39.5671030446412,2015-03-31
960999,2015,12,20,7,WN,Southwest Airlines Co.,2998,N7731A,LAS,BUR,19:50:00,20:36:00,46.0,11.0,20:47:00,65.0,59.0,46.0,223,21:33:00,2.0,20:55:00,21:35:00,40.0,0,0,,0.0,0.0,22.0,18.0,0.0,True,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,34.20062,-118.3585,39.71812796119566,30.74919182562338,31.755184604041816,2015-12-20
2201937,2015,11,24,2,WN,Southwest Airlines Co.,1506,N7830A,ABQ,DAL,18:05:00,18:01:00,-4.0,9.0,18:10:00,95.0,91.0,78.0,580,20:28:00,4.0,20:40:00,20:32:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,Dallas Love Field,Dallas,TX,32.84711,-96.85177,36.29116298457691,29.739842067480257,31.850825556353193,2015-11-24
4615121,2015,4,28,2,DL,Delta Air Lines Inc.,731,N935AT,LGA,DTW,06:00:00,05:57:00,-3.0,21.0,06:18:00,113.0,102.0,77.0,502,07:35:00,4.0,07:53:00,07:39:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,36.37969981426635,38.468567170769404,43.40197593553372,2015-04-28
1118191,2015,11,13,5,AA,American Airlines Inc.,660,N802AW,MSP,PHX,14:45:00,14:37:00,-8.0,14.0,14:51:00,204.0,185.0,168.0,1276,16:39:00,3.0,17:09:00,16:42:00,-27.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,33.48377141735865,25.80892890439786,30.049758930236276,2015-11-13
308402,2015,9,19,6,DL,Delta Air Lines Inc.,1546,N687DL,PHX,ATL,09:56:00,10:14:00,18.0,27.0,10:41:00,225.0,213.0,174.0,1587,16:35:00,12.0,16:41:00,16:47:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,39.69076729217042,24.887578940142777,26.8585255354201,2015-09-19
4042944,2015,7,16,4,WN,Southwest Airlines Co.,369,N522SW,HOU,AUS,14:30:00,14:40:00,10.0,14.0,14:54:00,45.0,48.0,28.0,148,15:22:00,6.0,15:15:00,15:28:00,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,William P. Hobby Airport,Houston,TX,29.64542,-95.27889,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,42.2024518658007,29.898966443564177,29.896963074261258,2015-07-16
302392,2015,12,30,3,AA,American Airlines Inc.,745,N662AW,PHX,MSP,00:59:00,00:57:00,-2.0,13.0,01:10:00,178.0,165.0,149.0,1276,04:39:00,3.0,04:57:00,04:42:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,39.69076729217042,24.887578940142777,26.8585255354201,2015-12-30
4832115,2015,1,29,4,US,US Airways Inc.,1995,N556UW,RSW,CLT,10:15:00,12:23:00,128.0,12.0,12:35:00,114.0,105.0,89.0,600,14:04:00,4.0,12:09:00,14:08:00,119.0,0,0,,0.0,0.0,119.0,0.0,0.0,True,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,34.10237659963437,32.55730674386191,35.0664736785676,2015-01-29
4986107,2015,3,7,6,DL,Delta Air Lines Inc.,1842,N902DA,GRR,MSP,07:25:00,07:17:00,-8.0,18.0,07:35:00,92.0,91.0,63.0,408,07:38:00,10.0,07:57:00,07:48:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gerald R. Ford International Airport,Grand Rapids,MI,42.88082,-85.52277,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,29.50668510834486,35.055,39.45625,2015-03-07
4897406,2015,2,10,2,B6,JetBlue Airways,115,N348JB,SYR,JFK,06:00:00,05:55:00,-5.0,20.0,06:15:00,83.0,78.0,50.0,209,07:05:00,8.0,07:23:00,07:13:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Syracuse Hancock International Airport,Syracuse,NY,43.11119,-76.10631,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,28.38801711840228,34.414572864321606,41.640075376884425,2015-02-10
2287636,2015,4,13,1,DL,Delta Air Lines Inc.,1604,N826DN,DTW,FLL,07:25:00,07:22:00,-3.0,17.0,07:39:00,182.0,171.0,145.0,1127,10:04:00,9.0,10:27:00,10:13:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,33.438709677419354,31.526032909787492,35.202447562084835,2015-04-13
802580,2015,12,18,5,DL,Delta Air Lines Inc.,2360,N392DA,SLC,DCA,17:00:00,16:56:00,-4.0,14.0,17:10:00,237.0,215.0,198.0,1851,22:28:00,3.0,22:57:00,22:31:00,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,31.977162843328877,22.10020910406949,25.83927939520669,2015-12-18
2243947,2015,4,29,3,AA,American Airlines Inc.,2258,N3ESAA,DTW,PHX,10:55:00,10:53:00,-2.0,13.0,11:06:00,262.0,223.0,204.0,1671,11:30:00,6.0,12:17:00,11:36:00,-41.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,33.438709677419354,31.526032909787492,35.202447562084835,2015-04-29
3898144,2015,12,3,4,AA,American Airlines Inc.,470,N182UW,CLT,SAN,18:15:00,18:19:00,4.0,21.0,18:40:00,317.0,302.0,278.0,2077,20:18:00,3.0,20:32:00,20:21:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,41.30716478609306,23.564489273907483,29.016408870442316,2015-12-03
3355511,2015,5,19,2,AA,American Airlines Inc.,129,N3GVAA,MSY,MIA,20:20:00,20:43:00,23.0,13.0,20:56:00,109.0,105.0,88.0,675,23:24:00,4.0,23:09:00,23:28:00,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,True,Louis Armstrong New Orleans International Airport,New Orleans,LA,29.99339,-90.25803,Miami International Airport,Miami,FL,25.79325,-80.29056,32.932171941037005,31.985601377259567,33.97769778542922,2015-05-19
4277275,2015,11,28,6,AS,Alaska Airlines Inc.,26,N318AS,SEA,ORD,18:10:00,18:05:00,-5.0,14.0,18:19:00,223.0,231.0,207.0,1721,23:46:00,10.0,23:53:00,23:56:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,39.265457758861665,20.77834424158916,24.431071305545988,2015-11-28
5103107,2015,9,21,1,MQ,American Eagle Airlines Inc.,3178,N856MQ,PIA,DFW,13:48:00,13:36:00,-12.0,10.0,13:46:00,135.0,157.0,90.0,672,15:16:00,57.0,16:03:00,16:13:00,10.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,General Wayne A. Downing Peoria International Airport,Peoria,IL,40.66424,-89.69331,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,35.57032590051458,30.83363471971067,38.98553345388788,2015-09-21
1784385,2015,3,16,1,UA,United Air Lines Inc.,622,N817UA,ORD,ALB,13:19:00,13:16:00,-3.0,13.0,13:29:00,116.0,103.0,86.0,723,15:55:00,4.0,16:15:00,15:59:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,Albany International Airport,Albany,NY,42.74812,-73.80298,39.62481286116047,37.05203873553376,39.5671030446412,2015-03-16
3642538,2015,4,19,7,WN,Southwest Airlines Co.,241,N787SA,BNA,LAS,18:20:00,18:15:00,-5.0,9.0,18:24:00,245.0,218.0,205.0,1587,19:49:00,4.0,20:25:00,19:53:00,-32.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Nashville International Airport,Nashville,TN,36.12448,-86.67818,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,35.19966372425389,31.188619536661093,33.12610460950561,2015-04-19
2720869,2015,12,4,5,AA,American Airlines Inc.,1948,N947UW,PHL,PVD,20:50:00,20:48:00,-2.0,14.0,21:02:00,66.0,65.0,47.0,237,21:49:00,4.0,21:56:00,21:53:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Theodore Francis Green State Airport,Providence,RI,41.724,-71.42822,36.76708925947805,31.431943643404466,37.827552113372334,2015-12-04
2030753,2015,7,28,2,AA,American Airlines Inc.,294,N467AA,DFW,ORF,10:29:00,10:24:00,-5.0,13.0,10:37:00,184.0,167.0,151.0,1212,14:08:00,3.0,14:33:00,14:11:00,-22.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Norfolk International Airport,Norfolk,VA,36.89461,-76.20122,38.84517284419602,32.11307412900037,34.16857953446386,2015-07-28
2068918,2015,1,6,2,MQ,American Eagle Airlines Inc.,3028,N640MQ,DFW,LRD,12:55:00,12:52:00,-3.0,18.0,13:10:00,82.0,83.0,63.0,396,14:13:00,2.0,14:17:00,14:15:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Laredo International Airport,Laredo,TX,27.54374,-99.46154,38.84517284419602,32.11307412900037,34.16857953446386,2015-01-06
869134,2015,6,9,2,WN,Southwest Airlines Co.,194,N477WN,SJC,SNA,19:35:00,19:32:00,-3.0,7.0,19:39:00,75.0,71.0,59.0,342,20:38:00,5.0,20:50:00,20:43:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,John Wayne Airport (Orange County Airport),Santa Ana,CA,33.67566,-117.86822,39.416230366492144,23.428438599986716,26.254898054061233,2015-06-09
47333,2015,5,29,5,DL,Delta Air Lines Inc.,1831,N659DL,PDX,SLC,06:00:00,05:56:00,-4.0,15.0,06:11:00,110.0,108.0,81.0,630,08:32:00,12.0,08:50:00,08:44:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Portland International Airport,Portland,OR,45.58872,-122.5975,Salt Lake City International Airport,Salt Lake City,UT,40.78839,-111.97777,32.088775618562174,24.357336686743,27.290224369581043,2015-05-29
2871237,2015,8,28,5,DL,Delta Air Lines Inc.,773,N395DN,ATL,PDX,13:00:00,12:59:00,-1.0,13.0,13:12:00,308.0,286.0,271.0,2172,14:43:00,2.0,15:08:00,14:45:00,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Portland International Airport,Portland,OR,45.58872,-122.5975,33.119976011717355,30.210617034612437,31.051239640643498,2015-08-28
4781643,2015,5,8,5,MQ,American Eagle Airlines Inc.,3204,N663MQ,MEM,ORD,15:50:00,16:44:00,54.0,30.0,17:14:00,115.0,158.0,112.0,491,19:06:00,16.0,17:45:00,19:22:00,97.0,0,0,,43.0,0.0,0.0,0.0,54.0,True,Memphis International Airport,Memphis,TN,35.04242,-89.97667,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,32.667569397427215,34.5139896373057,38.43481865284974,2015-05-08
1158779,2015,2,10,2,DL,Delta Air Lines Inc.,1714,N616DL,MSP,MCO,09:20:00,09:17:00,-3.0,55.0,10:12:00,202.0,210.0,145.0,1310,13:37:00,10.0,13:42:00,13:47:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,Orlando International Airport,Orlando,FL,28.42889,-81.31603,33.48377141735865,25.80892890439786,30.049758930236276,2015-02-10
4996890,2015,2,2,1,WN,Southwest Airlines Co.,4874,N706SW,FNT,MCO,15:05:00,15:05:00,0.0,6.0,15:11:00,185.0,148.0,135.0,1011,17:26:00,7.0,18:10:00,17:33:00,-37.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Bishop International Airport,Flint,MI,42.9655,-83.74346,Orlando International Airport,Orlando,FL,28.42889,-81.31603,25.853350189633375,28.384678076609617,33.6960065199674,2015-02-02
3747054,2015,9,3,4,DL,Delta Air Lines Inc.,8,N926DL,MIA,ATL,17:53:00,18:36:00,43.0,29.0,19:05:00,127.0,127.0,83.0,594,20:28:00,15.0,20:00:00,20:43:00,43.0,0,0,,42.0,0.0,0.0,1.0,0.0,True,Miami International Airport,Miami,FL,25.79325,-80.29056,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,39.97634876912649,33.7487012987013,35.63037518037518,2015-09-03
3497734,2015,7,24,5,WN,Southwest Airlines Co.,2284,N778SW,AUS,FLL,16:45:00,18:11:00,86.0,9.0,18:20:00,165.0,163.0,148.0,1105,21:48:00,6.0,20:30:00,21:54:00,84.0,0,0,,0.0,0.0,1.0,83.0,0.0,True,Austin-Bergstrom International Airport,Austin,TX,30.19453,-97.66987,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,34.8990895476264,32.64028335944418,34.07220216606498,2015-07-24
4772610,2015,12,20,7,EV,Atlantic Southeast Airlines,5444,N678CA,BHM,ATL,17:26:00,17:28:00,2.0,13.0,17:41:00,58.0,48.0,29.0,134,19:10:00,6.0,19:24:00,19:16:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Birmingham-Shuttlesworth International Airport,Birmingham,AL,33.56294,-86.75355,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,33.76218635128656,32.478816568047336,36.145798816568046,2015-12-20
5123374,2015,6,28,7,MQ,American Eagle Airlines Inc.,3021,N604MQ,BMI,DFW,15:35:00,15:32:00,-3.0,4.0,15:36:00,129.0,125.0,96.0,690,17:12:00,25.0,17:44:00,17:37:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Central Illinois Regional Airport at Bloomington-Normal,Bloomington,IL,40.47799,-88.91595,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,33.51648351648351,31.737704918032787,42.374863387978145,2015-06-28
2059178,2015,7,8,3,EV,Atlantic Southeast Airlines,2642,N673AE,DFW,MLU,12:15:00,12:13:00,-2.0,22.0,12:35:00,74.0,77.0,52.0,293,13:27:00,3.0,13:29:00,13:30:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Monroe Regional Airport,Monroe,LA,32.51087,-92.03769,38.84517284419602,32.11307412900037,34.16857953446386,2015-07-08
2795294,2015,11,1,7,UA,United Air Lines Inc.,321,N19136,IAH,IAD,16:14:00,16:14:00,0.0,17.0,16:31:00,177.0,165.0,141.0,1190,19:52:00,7.0,20:11:00,19:59:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Washington Dulles International Airport,Chantilly,VA,38.94453,-77.45581,40.8015168255787,30.773569136132657,32.97609654987965,2015-11-01
2124781,2015,1,4,7,AS,Alaska Airlines Inc.,65,N756AS,KTN,WRG,09:31:00,09:47:00,16.0,15.0,10:02:00,46.0,54.0,33.0,82,10:35:00,6.0,10:17:00,10:41:00,24.0,0,0,,8.0,0.0,16.0,0.0,0.0,True,Ketchikan International Airport,Ketchikan,AK,55.35557,-131.71374,Wrangell Airport,Wrangell,AK,56.48433,-132.36982,37.947391116860715,23.59090909090909,28.639772727272728,2015-01-04
4829586,2015,4,15,3,WN,Southwest Airlines Co.,809,N358SW,RSW,STL,09:00:00,08:57:00,-3.0,11.0,09:08:00,155.0,145.0,131.0,979,10:19:00,3.0,10:35:00,10:22:00,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,34.10237659963437,32.55730674386191,35.0664736785676,2015-04-15
114607,2015,1,19,1,WN,Southwest Airlines Co.,126,N376SW,LAX,LAS,10:20:00,10:29:00,9.0,8.0,10:37:00,60.0,54.0,40.0,236,11:17:00,6.0,11:20:00,11:23:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,40.92041526046242,28.434892858487842,30.50851734223773,2015-01-19
1100454,2015,4,6,1,UA,United Air Lines Inc.,743,N423UA,EWR,RSW,16:50:00,17:03:00,13.0,23.0,17:26:00,196.0,175.0,148.0,1068,19:54:00,4.0,20:06:00,19:58:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,35.37908265534725,39.0636838304727,39.73129478420263,2015-04-06
878934,2015,12,27,7,WN,Southwest Airlines Co.,1015,N7733B,SJC,DAL,17:35:00,19:13:00,98.0,7.0,19:20:00,190.0,202.0,171.0,1450,00:11:00,24.0,22:45:00,00:35:00,110.0,0,0,,22.0,0.0,0.0,88.0,0.0,True,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,Dallas Love Field,Dallas,TX,32.84711,-96.85177,39.416230366492144,23.428438599986716,26.254898054061233,2015-12-27
5330107,2015,9,17,4,OO,Skywest Airlines Inc.,7368,N8965E,ESC,DTW,05:35:00,05:35:00,0.0,23.0,05:58:00,77.0,83.0,51.0,306,06:49:00,9.0,06:52:00,06:58:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Delta County Airport,Escanaba,MI,45.72267,-87.09373,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,21.98952879581152,48.45238095238095,51.57936507936508,2015-09-17
3113719,2015,8,19,3,EV,Atlantic Southeast Airlines,4926,N186PQ,ATL,PHF,12:16:00,12:20:00,4.0,16.0,12:36:00,99.0,94.0,73.0,508,13:49:00,5.0,13:55:00,13:54:00,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Newport News/Williamsburg International Airport,Newport News,VA,37.1319,-76.49299,33.119976011717355,30.210617034612437,31.051239640643498,2015-08-19
547948,2015,2,13,5,OO,Skywest Airlines Inc.,6536,N710SK,DEN,SBA,18:50:00,18:52:00,2.0,14.0,19:06:00,154.0,142.0,124.0,916,20:10:00,4.0,20:24:00,20:14:00,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Santa Barbara Municipal Airport (Santa Barbara Airport),Santa Barbara,CA,34.42621,-119.84037,41.19048226263038,30.891128832532566,32.91439645351429,2015-02-13
1210180,2015,7,23,4,OO,Skywest Airlines Inc.,4536,N781CA,MSP,RAP,17:22:00,17:41:00,19.0,25.0,18:06:00,100.0,104.0,75.0,489,18:21:00,4.0,18:02:00,18:25:00,23.0,0,0,,4.0,0.0,0.0,19.0,0.0,True,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,Rapid City Regional Airport,Rapid City,SD,44.04532,-103.05737,33.48377141735865,25.80892890439786,30.049758930236276,2015-07-23
3233174,2015,9,10,4,UA,United Air Lines Inc.,1948,N26210,TPA,IAH,15:35:00,16:08:00,33.0,13.0,16:21:00,138.0,142.0,118.0,787,17:19:00,11.0,16:53:00,17:30:00,37.0,0,0,,37.0,0.0,0.0,0.0,0.0,True,Tampa International Airport,Tampa,FL,27.97547,-82.53325,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,34.538228022407914,34.06551286698079,35.62527183762233,2015-09-10
2311701,2015,5,14,4,WN,Southwest Airlines Co.,670,N924WN,DTW,MDW,13:10:00,13:08:00,-2.0,9.0,13:17:00,70.0,55.0,42.0,228,12:59:00,4.0,13:20:00,13:03:00,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,33.438709677419354,31.526032909787492,35.202447562084835,2015-05-14
1128314,2015,2,5,4,DL,Delta Air Lines Inc.,1851,N323US,MSP,LAS,06:57:00,06:53:00,-4.0,26.0,07:19:00,218.0,208.0,177.0,1299,08:16:00,5.0,08:35:00,08:21:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,33.48377141735865,25.80892890439786,30.049758930236276,2015-02-05
