,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_x,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAY_OR_NOT,AIRPORT_x,CITY_x,STATE_x,LATITUDE_x,LONGITUDE_x,AIRPORT_y,CITY_y,STATE_y,LATITUDE_y,LONGITUDE_y,Percentage Delayed,Departure Delay Mean,Arrival Delay Mean,DATE
2403820,2015,9,24,4,WN,Southwest Airlines Co.,756,N659SW,BOS,BWI,05:50:00,05:44:00,-6.0,14.0,05:58:00,100.0,91.0,61.0,369,06:59:00,16.0,07:30:00,07:15:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,35.91662262278969,30.034774751516718,35.44770879049955,2015-09-24
4120703,2015,5,8,5,WN,Southwest Airlines Co.,524,N283WN,MDW,OAK,16:45:00,17:51:00,66.0,20.0,18:11:00,280.0,263.0,237.0,1844,20:08:00,6.0,19:25:00,20:14:00,49.0,0,0,,0.0,0.0,0.0,12.0,37.0,True,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,Oakland International Airport,Oakland,CA,37.72129,-122.22072,39.4122592290384,32.369710467706014,32.06813262649393,2015-05-08
3992958,2015,11,29,7,EV,Atlantic Southeast Airlines,4476,N11551,CLE,BOS,06:00:00,05:50:00,-10.0,19.0,06:09:00,105.0,100.0,76.0,563,07:25:00,5.0,07:45:00,07:30:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,31.72395848391107,34.01767975940946,38.02059600838422,2015-11-29
3378036,2015,11,15,7,DL,Delta Air Lines Inc.,2326,N635DL,FLL,ATL,08:45:00,08:38:00,-7.0,14.0,08:52:00,111.0,107.0,83.0,581,10:15:00,10.0,10:36:00,10:25:00,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,26.07258,-80.15275,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,33.64663696620667,35.856935249475214,36.71108509607622,2015-11-15
3280489,2015,3,27,5,WN,Southwest Airlines Co.,4387,N8311Q,STL,PHX,17:30:00,17:31:00,1.0,7.0,17:38:00,205.0,178.0,163.0,1262,18:21:00,8.0,18:55:00,18:29:00,-26.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,St. Louis International Airport at Lambert Field,St Louis,MO,38.74769,-90.35999,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,35.779230458020145,31.053561863952865,32.371719335832886,2015-03-27
2456321,2015,11,7,6,B6,JetBlue Airways,1481,N353JB,BOS,RIC,06:19:00,06:14:00,-5.0,13.0,06:27:00,110.0,100.0,83.0,474,07:50:00,4.0,08:09:00,07:54:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Richmond International Airport,Richmond,VA,37.50517,-77.31967,35.91662262278969,30.034774751516718,35.44770879049955,2015-11-07
4674066,2015,6,24,3,B6,JetBlue Airways,1134,N351JB,SJU,MCO,17:56:00,17:54:00,-2.0,9.0,18:03:00,173.0,166.0,154.0,1189,20:37:00,3.0,20:49:00,20:40:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Luis Muñoz Marín International Airport,San Juan,PR,18.43942,-66.00183,Orlando International Airport,Orlando,FL,28.42889,-81.31603,32.47079818299805,36.73020234823882,36.68710966774919,2015-06-24
5176926,2015,1,15,4,DL,Delta Air Lines Inc.,2111,N370NB,GPT,ATL,13:16:00,13:08:00,-8.0,11.0,13:19:00,78.0,71.0,51.0,352,15:10:00,9.0,15:34:00,15:19:00,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Gulfport-Biloxi International Airport,Gulfport-Biloxi,MS,30.40728,-89.07009,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,28.82108183079057,28.696823869104907,34.26564003849855,2015-01-15
215204,2015,4,10,5,OO,Skywest Airlines Inc.,2869,N465SW,LAX,ABQ,09:10:00,09:04:00,-6.0,19.0,09:23:00,112.0,115.0,91.0,677,11:54:00,5.0,12:02:00,11:59:00,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Albuquerque International Sunport,Albuquerque,NM,35.04022,-106.60919,40.92041526046242,28.434892858487842,30.50851734223773,2015-04-10
1842672,2015,8,5,3,AA,American Airlines Inc.,388,N3BVAA,DFW,SEA,13:55:00,14:10:00,15.0,13.0,14:23:00,255.0,244.0,224.0,1660,16:07:00,7.0,16:10:00,16:14:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Seattle-Tacoma International Airport,Seattle,WA,47.44898,-122.30931,38.84517284419602,32.11307412900037,34.16857953446386,2015-08-05
856331,2015,5,1,5,OO,Skywest Airlines Inc.,4465,N692CA,SJC,LAX,18:32:00,18:29:00,-3.0,16.0,18:45:00,83.0,81.0,54.0,308,19:39:00,11.0,19:55:00,19:50:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Norman Y. Mineta San José International Airport,San Jose,CA,37.36186,-121.92901,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,39.416230366492144,23.428438599986716,26.254898054061233,2015-05-01
2396824,2015,6,27,6,US,US Airways Inc.,2159,N713UW,BOS,DCA,06:00:00,06:01:00,1.0,17.0,06:18:00,89.0,94.0,72.0,399,07:30:00,5.0,07:29:00,07:35:00,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,35.91662262278969,30.034774751516718,35.44770879049955,2015-06-27
2472185,2015,8,16,7,NK,Spirit Air Lines,821,N505NK,BWI,ATL,09:00:00,09:06:00,6.0,9.0,09:15:00,105.0,104.0,84.0,577,10:39:00,11.0,10:45:00,10:50:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,40.6359274619826,33.50378798707796,34.14837473912919,2015-08-16
698209,2015,4,4,6,NK,Spirit Air Lines,108,N620NK,SAN,DFW,17:29:00,17:29:00,0.0,9.0,17:38:00,160.0,151.0,135.0,1171,21:53:00,7.0,22:09:00,22:00:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,35.70156821969319,27.828645521643725,29.56233792140435,2015-04-04
1541799,2015,4,22,3,WN,Southwest Airlines Co.,2056,N8608N,DCA,DAL,11:05:00,11:19:00,14.0,13.0,11:32:00,195.0,211.0,193.0,1184,13:45:00,5.0,13:20:00,13:50:00,30.0,0,0,,16.0,0.0,0.0,14.0,0.0,True,Ronald Reagan Washington National Airport,Arlington,VA,38.85208,-77.03772,Dallas Love Field,Dallas,TX,32.84711,-96.85177,32.96609480445565,29.93237966045957,36.55917293542155,2015-04-22
4562642,2015,1,26,1,HA,Hawaiian Airlines Inc.,101,N486HA,ITO,HNL,06:18:00,06:14:00,-4.0,9.0,06:23:00,49.0,51.0,37.0,216,07:00:00,5.0,07:07:00,07:05:00,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Hilo International Airport,Hilo,HI,19.72026,-155.04847,Honolulu International Airport,Honolulu,HI,21.31869,-157.92241,32.64022365892015,10.511777301927195,14.730728051391862,2015-01-26
2547669,2015,7,31,5,NK,Spirit Air Lines,912,N625NK,MCO,ORD,17:17:00,17:25:00,8.0,24.0,17:49:00,183.0,196.0,161.0,1005,19:30:00,11.0,19:20:00,19:41:00,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,True,Orlando International Airport,Orlando,FL,28.42889,-81.31603,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,37.23666900938891,35.90524125248028,37.849247447127716,2015-07-31
2853576,2015,6,4,4,EV,Atlantic Southeast Airlines,4624,N13975,IAH,MFE,19:18:00,19:13:00,-5.0,19.0,19:32:00,71.0,75.0,50.0,316,20:22:00,6.0,20:29:00,20:28:00,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,McAllen-Miller International Airport (McAllen Miller International),McAllen,TX,26.17583,-98.23861,40.8015168255787,30.773569136132657,32.97609654987965,2015-06-04
5102062,2015,11,5,4,MQ,American Eagle Airlines Inc.,3536,N838MQ,PIA,ORD,06:00:00,05:50:00,-10.0,14.0,06:04:00,82.0,59.0,34.0,130,06:38:00,11.0,07:22:00,06:49:00,-33.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,General Wayne A. Downing Peoria International Airport,Peoria,IL,40.66424,-89.69331,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,35.57032590051458,30.83363471971067,38.98553345388788,2015-11-05
3849683,2015,5,3,7,EV,Atlantic Southeast Airlines,4170,N13908,MKE,EWR,16:05:00,16:01:00,-4.0,9.0,16:10:00,134.0,124.0,107.0,725,18:57:00,8.0,19:19:00,19:05:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,General Mitchell International Airport,Milwaukee,WI,42.94722,-87.89658,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,32.05029337803856,31.08097081284653,35.432681242807824,2015-05-03
4221330,2015,1,1,4,WN,Southwest Airlines Co.,948,N945WN,DAL,MDW,21:00:00,21:52:00,52.0,12.0,22:04:00,130.0,110.0,92.0,793,23:36:00,6.0,23:10:00,23:42:00,32.0,0,0,,0.0,0.0,13.0,19.0,0.0,True,Dallas Love Field,Dallas,TX,32.84711,-96.85177,Chicago Midway International Airport,Chicago,IL,41.78598,-87.75242,44.57696108812543,27.40365248759958,28.329888771982564,2015-01-01
3078040,2015,7,23,4,DL,Delta Air Lines Inc.,1176,N314US,ATL,BUF,16:20:00,16:40:00,20.0,11.0,16:51:00,127.0,110.0,94.0,712,18:25:00,5.0,18:27:00,18:30:00,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,33.119976011717355,30.210617034612437,31.051239640643498,2015-07-23
4736884,2015,2,17,2,DL,Delta Air Lines Inc.,1673,N6701,RIC,ATL,07:05:00,,,,,123.0,,,481,,,09:08:00,,,0,1,B,0.0,0.0,0.0,0.0,0.0,False,Richmond International Airport,Richmond,VA,37.50517,-77.31967,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,33.16834907196353,37.51757313960338,42.19516984095818,2015-02-17
522376,2015,1,9,5,WN,Southwest Airlines Co.,3659,N782SA,DEN,MCI,06:00:00,06:02:00,2.0,28.0,06:30:00,100.0,102.0,68.0,533,08:38:00,6.0,08:40:00,08:44:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Denver International Airport,Denver,CO,39.85841,-104.667,Kansas City International Airport,Kansas City,MO,39.29761,-94.71391,41.19048226263038,30.891128832532566,32.91439645351429,2015-01-09
1289954,2015,8,2,7,DL,Delta Air Lines Inc.,382,N815DN,SFO,MSP,18:29:00,18:34:00,5.0,19.0,18:53:00,210.0,206.0,184.0,1589,23:57:00,3.0,23:59:00,00:00:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,37.954705151072915,32.84568142979208,33.873825121048135,2015-08-02
4869373,2015,7,13,1,EV,Atlantic Southeast Airlines,4602,N14174,XNA,EWR,15:32:00,16:07:00,35.0,8.0,16:15:00,177.0,181.0,163.0,1131,19:58:00,10.0,19:29:00,20:08:00,39.0,0,0,,39.0,0.0,0.0,0.0,0.0,True,Northwest Arkansas Regional Airport,Fayetteville/Springdale/Rogers,AR,36.28187,-94.30681,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,40.148658838737475,35.690904212503355,42.88462570431983,2015-07-13
3053208,2015,4,13,1,WN,Southwest Airlines Co.,354,N388SW,ATL,PBI,20:25:00,20:45:00,20.0,15.0,21:00:00,115.0,104.0,82.0,545,22:22:00,7.0,22:20:00,22:29:00,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,33.119976011717355,30.210617034612437,31.051239640643498,2015-04-13
2261273,2015,1,23,5,DL,Delta Air Lines Inc.,2287,N931DL,DTW,ATL,17:31:00,17:30:00,-1.0,21.0,17:51:00,132.0,137.0,110.0,594,19:41:00,6.0,19:43:00,19:47:00,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Detroit Metropolitan Airport,Detroit,MI,42.21206,-83.34884,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,33.438709677419354,31.526032909787492,35.202447562084835,2015-01-23
5151761,2015,3,16,1,EV,Atlantic Southeast Airlines,4175,N48901,MAF,IAH,08:12:00,08:02:00,-10.0,11.0,08:13:00,83.0,88.0,64.0,429,09:17:00,13.0,09:35:00,09:30:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Midland International Airport,Midland,TX,31.94253,-102.20191,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,34.46260130197954,29.41094834232845,33.73130300693909,2015-03-16
2468855,2015,2,5,4,DL,Delta Air Lines Inc.,1495,N914DL,BWI,ATL,13:45:00,13:54:00,9.0,12.0,14:06:00,126.0,105.0,87.0,577,15:33:00,6.0,15:51:00,15:39:00,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,40.6359274619826,33.50378798707796,34.14837473912919,2015-02-05
4793718,2015,5,20,3,WN,Southwest Airlines Co.,766,N966WN,MEM,DAL,07:15:00,07:06:00,-9.0,14.0,07:20:00,85.0,95.0,76.0,423,08:36:00,5.0,08:40:00,08:41:00,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Memphis International Airport,Memphis,TN,35.04242,-89.97667,Dallas Love Field,Dallas,TX,32.84711,-96.85177,32.667569397427215,34.5139896373057,38.43481865284974,2015-05-20
722142,2015,5,18,1,WN,Southwest Airlines Co.,196,N7745A,SAN,OAK,19:10:00,19:08:00,-2.0,10.0,19:18:00,85.0,82.0,67.0,446,20:25:00,5.0,20:35:00,20:30:00,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Diego International Airport (Lindbergh Field),San Diego,CA,32.73356,-117.18966,Oakland International Airport,Oakland,CA,37.72129,-122.22072,35.70156821969319,27.828645521643725,29.56233792140435,2015-05-18
124156,2015,8,24,1,AA,American Airlines Inc.,2410,N5DGAA,LAX,DFW,11:25:00,11:25:00,0.0,42.0,12:07:00,197.0,205.0,155.0,1235,16:42:00,8.0,16:42:00,16:50:00,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,40.92041526046242,28.434892858487842,30.50851734223773,2015-08-24
1024448,2015,8,31,1,UA,United Air Lines Inc.,1600,N14121,EWR,LAX,15:00:00,14:59:00,-1.0,14.0,15:13:00,367.0,329.0,306.0,2454,17:19:00,9.0,18:07:00,17:28:00,-39.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,35.37908265534725,39.0636838304727,39.73129478420263,2015-08-31
4537595,2015,6,2,2,EV,Atlantic Southeast Airlines,5096,N758EV,BUF,LGA,18:35:00,19:13:00,38.0,13.0,19:26:00,85.0,75.0,57.0,292,20:23:00,5.0,20:00:00,20:28:00,28.0,0,0,,0.0,0.0,28.0,0.0,0.0,True,Buffalo Niagara International Airport,Buffalo,NY,42.94052,-78.73217,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,28.411792677127913,33.51234309623431,35.89539748953975,2015-06-02
4819826,2015,1,31,6,WN,Southwest Airlines Co.,3299,N685SW,RSW,ATL,13:10:00,13:07:00,-3.0,9.0,13:16:00,110.0,97.0,82.0,515,14:38:00,6.0,15:00:00,14:44:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Southwest Florida International Airport,Ft. Myers,FL,26.53617,-81.75517,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,34.10237659963437,32.55730674386191,35.0664736785676,2015-01-31
2079070,2015,2,13,5,MQ,American Eagle Airlines Inc.,3064,N604MQ,DFW,GRI,12:20:00,12:16:00,-4.0,11.0,12:27:00,105.0,108.0,92.0,561,13:59:00,5.0,14:05:00,14:04:00,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,Central Nebraska Regional Airport,Grand Island,NE,40.96747,-98.30861,38.84517284419602,32.11307412900037,34.16857953446386,2015-02-13
282411,2015,3,23,1,US,US Airways Inc.,486,N913US,PHX,ORD,18:40:00,18:37:00,-3.0,11.0,18:48:00,202.0,182.0,164.0,1440,23:32:00,7.0,00:02:00,23:39:00,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,Chicago O'Hare International Airport,Chicago,IL,41.9796,-87.90446,39.69076729217042,24.887578940142777,26.8585255354201,2015-03-23
3546830,2015,6,3,3,B6,JetBlue Airways,1205,N784JB,JFK,PDX,20:38:00,20:33:00,-5.0,16.0,20:49:00,381.0,335.0,314.0,2454,23:03:00,5.0,23:59:00,23:08:00,-51.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,Portland International Airport,Portland,OR,45.58872,-122.5975,35.68451460916097,35.763532082686105,41.01123192735094,2015-06-03
1132364,2015,9,1,2,DL,Delta Air Lines Inc.,1298,N752AT,MSP,LAX,14:19:00,14:18:00,-1.0,13.0,14:31:00,236.0,221.0,199.0,1535,15:50:00,9.0,16:15:00,15:59:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,Los Angeles International Airport,Los Angeles,CA,33.94254,-118.40807,33.48377141735865,25.80892890439786,30.049758930236276,2015-09-01
4479484,2015,9,4,5,MQ,American Eagle Airlines Inc.,3260,N609MQ,CMH,JFK,12:30:00,13:34:00,64.0,18.0,13:52:00,119.0,122.0,92.0,483,15:24:00,12.0,14:29:00,15:36:00,67.0,0,0,,3.0,0.0,5.0,59.0,0.0,True,Port Columbus International Airport,Columbus,OH,39.99799,-82.89188,John F. Kennedy International Airport (New York International Airport),New York,NY,40.63975,-73.77893,31.884896845412825,35.49403526970954,39.08622925311203,2015-09-04
3969201,2015,8,19,3,WN,Southwest Airlines Co.,266,N8663A,CLE,PHX,16:30:00,16:33:00,3.0,9.0,16:42:00,260.0,250.0,235.0,1737,17:37:00,6.0,17:50:00,17:43:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Cleveland Hopkins International Airport,Cleveland,OH,41.41089,-81.8494,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43417,-112.00806,31.72395848391107,34.01767975940946,38.02059600838422,2015-08-19
2449225,2015,5,22,5,DL,Delta Air Lines Inc.,2685,N972AT,BOS,LGA,16:00:00,15:53:00,-7.0,30.0,16:23:00,72.0,84.0,39.0,184,17:02:00,15.0,17:12:00,17:17:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Gen. Edward Lawrence Logan International Airport,Boston,MA,42.36435,-71.00518,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,35.91662262278969,30.034774751516718,35.44770879049955,2015-05-22
1429005,2015,8,13,4,OO,Skywest Airlines Inc.,6197,N962SW,BUR,SFO,11:20:00,11:25:00,5.0,17.0,11:42:00,79.0,79.0,55.0,326,12:37:00,7.0,12:39:00,12:44:00,5.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Bob Hope Airport (Hollywood Burbank Airport),Burbank,CA,34.20062,-118.3585,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,31.93922388691831,25.929885629040278,27.514503563732802,2015-08-13
3763013,2015,2,8,7,AA,American Airlines Inc.,357,N3CMAA,MIA,BWI,14:00:00,13:52:00,-8.0,18.0,14:10:00,154.0,153.0,129.0,946,16:19:00,6.0,16:34:00,16:25:00,-9.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Miami International Airport,Miami,FL,25.79325,-80.29056,Baltimore-Washington International Airport,Baltimore,MD,39.1754,-76.6682,39.97634876912649,33.7487012987013,35.63037518037518,2015-02-08
1299459,2015,8,4,2,UA,United Air Lines Inc.,329,N827UA,SFO,DEN,08:08:00,07:59:00,-9.0,17.0,08:16:00,161.0,154.0,122.0,967,11:18:00,15.0,11:49:00,11:33:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,San Francisco International Airport,San Francisco,CA,37.619,-122.37484,Denver International Airport,Denver,CO,39.85841,-104.667,37.954705151072915,32.84568142979208,33.873825121048135,2015-08-04
2806579,2015,7,15,3,OO,Skywest Airlines Inc.,5197,N755SK,IAH,COS,14:45:00,14:41:00,-4.0,14.0,14:55:00,145.0,202.0,131.0,809,16:06:00,57.0,16:10:00,17:03:00,53.0,0,0,,53.0,0.0,0.0,0.0,0.0,True,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,City of Colorado Springs Municipal Airport,Colorado Springs,CO,38.80581,-104.70025,40.8015168255787,30.773569136132657,32.97609654987965,2015-07-15
4697608,2015,12,19,6,DL,Delta Air Lines Inc.,1053,N987DL,PBI,ATL,19:05:00,19:03:00,-2.0,14.0,19:17:00,114.0,110.0,78.0,545,20:35:00,18.0,20:59:00,20:53:00,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,33.64044,-84.42694,39.17512071944358,35.245504919145084,37.063666176636886,2015-12-19
2777054,2015,5,1,5,F9,Frontier Airlines Inc.,242,N209FR,IAH,PHL,18:50:00,18:46:00,-4.0,9.0,18:55:00,200.0,190.0,171.0,1325,22:46:00,10.0,23:10:00,22:56:00,-14.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,George Bush Intercontinental Airport,Houston,TX,29.98047,-95.33972,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,40.8015168255787,30.773569136132657,32.97609654987965,2015-05-01
423151,2015,7,1,3,F9,Frontier Airlines Inc.,787,N925FR,DEN,PDX,07:45:00,07:41:00,-4.0,10.0,07:51:00,157.0,153.0,135.0,991,09:06:00,8.0,09:22:00,09:14:00,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Denver International Airport,Denver,CO,39.85841,-104.667,Portland International Airport,Portland,OR,45.58872,-122.5975,41.19048226263038,30.891128832532566,32.91439645351429,2015-07-01
3879300,2015,9,28,1,DL,Delta Air Lines Inc.,958,N329NB,CLT,MSP,08:30:00,08:29:00,-1.0,12.0,08:41:00,168.0,153.0,137.0,930,09:58:00,4.0,10:18:00,10:02:00,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,Minneapolis-Saint Paul International Airport,Minneapolis,MN,44.88055,-93.21692,41.30716478609306,23.564489273907483,29.016408870442316,2015-09-28
2689215,2015,1,12,1,US,US Airways Inc.,1758,N575UW,PHL,MCO,10:05:00,10:00:00,-5.0,35.0,10:35:00,173.0,171.0,127.0,861,12:42:00,9.0,12:58:00,12:51:00,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Philadelphia International Airport,Philadelphia,PA,39.87195,-75.24114,Orlando International Airport,Orlando,FL,28.42889,-81.31603,36.76708925947805,31.431943643404466,37.827552113372334,2015-01-12
1013802,2015,7,13,1,UA,United Air Lines Inc.,1648,N38417,EWR,PDX,19:19:00,20:28:00,69.0,29.0,20:57:00,357.0,337.0,306.0,2434,23:03:00,2.0,22:16:00,23:05:00,49.0,0,0,,0.0,0.0,43.0,6.0,0.0,True,Newark Liberty International Airport,Newark,NJ,40.6925,-74.16866,Portland International Airport,Portland,OR,45.58872,-122.5975,35.37908265534725,39.0636838304727,39.73129478420263,2015-07-13
1011752,2015,9,3,4,NK,Spirit Air Lines,340,N605NK,LAS,LBE,22:20:00,22:36:00,16.0,13.0,22:49:00,258.0,249.0,232.0,1954,05:41:00,4.0,05:38:00,05:45:00,7.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,McCarran International Airport,Las Vegas,NV,36.08036,-115.15233,Arnold Palmer Regional Airport,Latrobe,PA,40.27594,-79.4048,39.71812796119566,30.74919182562338,31.755184604041816,2015-09-03
4709279,2015,1,31,6,US,US Airways Inc.,1988,N747UW,PBI,CLT,08:25:00,08:20:00,-5.0,12.0,08:32:00,114.0,128.0,94.0,590,10:06:00,22.0,10:19:00,10:28:00,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,True,Palm Beach International Airport,West Palm Beach,FL,26.68316,-80.09559,Charlotte Douglas International Airport,Charlotte,NC,35.21401,-80.94313,39.17512071944358,35.245504919145084,37.063666176636886,2015-01-31
2004510,2015,11,21,6,AA,American Airlines Inc.,1201,N3HFAA,DFW,LGA,11:55:00,11:53:00,-2.0,13.0,12:06:00,196.0,177.0,160.0,1389,15:46:00,4.0,16:11:00,15:50:00,-21.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,LaGuardia Airport (Marine Air Terminal),New York,NY,40.77724,-73.87261,38.84517284419602,32.11307412900037,34.16857953446386,2015-11-21
3819971,2015,7,19,7,AA,American Airlines Inc.,1304,N576AA,OKC,DFW,10:35:00,10:29:00,-6.0,13.0,10:42:00,64.0,53.0,36.0,175,11:18:00,4.0,11:39:00,11:22:00,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,False,Will Rogers World Airport,Oklahoma City,OK,35.39309,-97.60073,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,32.89595,-97.0372,33.696729435084244,32.987132352941174,37.03841911764706,2015-07-19
